batchnum,hitid,hittypeid,title,description,keywords,reward,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,assignmentstatus,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,approve,reject,inputid,inputname,inputuniversity,inputdomain,inputdepts,inputfield,inputdupct,inputurl,answerothertxt,answerpagefound,answersrctype,answerurl,answerdeptmatch,answerfieldmatch,UTCflag,creationtime,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,nassign,maxtotwt,maxavgwt,minhrrew,anonid
2131435,3R868ACW4S6JW75WL9D1RE2YCPXZG1,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:47 PDT 2015,,,3ON104KXQLQ2DG516OWV756XU7MW44,Approved,,91,97% (146/151),97% (146/151),96% (132/137),,,61938,Michael E Selsted,University of Southern California,usc.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",1,,,1,1,http://pibbs.usc.edu/faculty/profile/?fid=291,,,,1761038447000,21oct2015 09:37:32,21oct2015 09:39:03,1761043143000,1761042749000,,45,840,18.666666,25.071428,144
2131435,329E6HTMSWWND0UMQT37L5PC4BF3KB,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:32 PDT 2015,,,3EKVH9QMEZYT1WQNLF8HM2KE3DLD2H,Approved,,262,97% (146/151),97% (146/151),96% (132/137),,,57402,Aimen K Farraj,University of North Carolina Chapel Hill,unc.edu,"Environmental Science, Policy, and Management</li><li>Environmental Sciences and Engineering</li><li>Environment</li><li>Natural Resources</li><li>Environmental Science and Management</li><li>Conservation Biology</li><li>Natural Resources Science and Management</li><li>Environmental Science</li><li>Arid Lands Resource Sciences</li><li>Sustainability</li><li>Natural Resource Ecology and Management</li><li>Water Resources Science</li><li>Community, Agriculture, Recreation and Resource Studies</li><li>Environment and Resources",Environmental Sciences,1,,,1,1,http://www.med.unc.edu/toxicology/about-us/member-profiles/copy_of_nheerl-profile-template,,,,1761038432000,21oct2015 09:26:12,21oct2015 09:30:34,1761042634000,1761039475000,,45,840,18.666666,25.071428,144
2131435,3OEWW2KGQJ54LJHYHA1C5VSXFTFDO4,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:18 PDT 2015,,,3ZOTGHDK5J5DASYA5313OE9H5LRSOW,Approved,,278,97% (146/151),97% (146/151),96% (132/137),,,46591,Jennifer Spencer,University of Colorado Boulder,colorado.edu,Political Science</li><li>Politics</li><li>Government and Politics</li><li>Government</li><li>International Relations</li><li>Political Economy and Public Policy</li><li>Political Science and International Affairs</li><li>Political Economy and Government</li><li>International Relations and Public Administration,Political Science,1,,,1,1,http://nepc.colorado.edu/author/rice-jennifer-king,,,,1761038478000,21oct2015 09:26:14,21oct2015 09:30:52,1761042652000,1761042702000,,45,840,18.666666,25.071428,144
2131435,3TUOHPJXYHRQOYVHZWTYGW8BYDPXW1,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:07 PDT 2015,,,31Q0U3WYDQ96V27HBY5HHR0DPW517W,Approved,,224,97% (146/151),97% (146/151),96% (132/137),,,9734,Philip Ulinksi,University of Chicago,uchicago.edu,Neuroscience</li><li>Neurobiology</li><li>Neuroscience and Cognitive Science</li><li>Neurobiology and Behavior</li><li>Computational Neuroscience</li><li>Cell and Neurobiology,Neuroscience and Neurobiology,1,,Author Page,1,5,http://www.press.uchicago.edu/ucp/books/author/U/P/au5850569.html,,,2015-10-21 17:30:33 UTC,1761038467000,21oct2015 09:26:03,21oct2015 09:29:47,1761042587000,1761067833000,,45,840,18.666666,25.071428,144
2131435,3H4IKZHALBCVPA8Z5PF2MB4M3NANNF,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:42 PDT 2015,,,39RP059MEINQT3WWH10V6LAC6XSMBC,Approved,,164,97% (146/151),97% (146/151),96% (132/137),,,1361,Seungchan Kim,Arizona State University,asu.edu,Computer Science</li><li>Computer and Information Science</li><li>Computer Science (Software Engineering)</li><li>Computer and Information Technology</li><li>Computer Science (Computer Networks)</li><li>Computer Science and Engineering</li><li>Computer Science and Linguistics</li><li>Computer Science (Intelligent Robotics)</li><li>Computer Science and Cognitive Science</li><li>Computer Science (Intelligent Robotics),Computer Sciences,1,,,1,4,http://cancer-insights.asu.edu/2010/01/,,,,1761038442000,21oct2015 09:31:23,21oct2015 09:34:07,1761042847000,1761041943000,,45,840,18.666666,25.071428,144
2131435,3L7SUC0TTUOMMWVSSIY4YKJ9Q4R0MJ,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:16 PDT 2015,,,3ZSANO2JCG1J4FLH60ID1K03DK1SFB,Approved,,347,97% (146/151),97% (146/151),96% (132/137),,,38344,George Kusic,University of Pittsburgh,pitt.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,1,,,1,1,http://engineering.pitt.edu/George_L_Kusic/,,,,1761038476000,21oct2015 09:27:29,21oct2015 09:33:16,1761042796000,1761042549000,,45,840,18.666666,25.071428,144
2131435,3LEG2HW4UFHNCW6PLIY5MISFQ1YF2A,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:16 PDT 2015,,,3EO896NRAXP0OHKSEQEOQNOH8AXJTV,Approved,,127,97% (146/151),97% (146/151),96% (132/137),,,1436,Stuart Lindsay,Arizona State University,asu.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,1,,,1,1,http://sms.asu.edu/faculty/s_lindsay.asp,,,,1761038476000,21oct2015 09:32:08,21oct2015 09:34:15,1761042855000,1761042550000,,45,840,18.666666,25.071428,144
2131435,3D5G8J4N5AY6SSMS4CN55R4RE8YVT5,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:43 PDT 2015,,,3KB8R4ZV1F1Q1T0A6Y20TGQFABFGBX,Approved,,212,97% (146/151),97% (146/151),96% (132/137),,,64056,Nicholas P Poolos,University of Washington,washington.edu,Medicinal Chemistry and Molecular Pharmacology</li><li>Pharmacology and Toxicology</li><li>Toxicology</li><li>Medicinal Chemistry</li><li>Molecular Pharmacology and Toxicology</li><li>Molecular and Medical Pharmacology</li><li>Pharmacology</li><li>Medicinal Chemistry and Pharmacology</li><li>Molecular and Environmental Toxicology</li><li>Human Toxicology,"Pharmacology, Toxicology and Environmental Health",1,,,1,1,http://depts.washington.edu/mcb/users/npoolos,,,,1761038443000,21oct2015 09:26:00,21oct2015 09:29:32,1761042572000,1761041608000,,45,840,18.666666,25.071428,144
2131435,3NSCTNUR2ZHKF284SLEB6OK0DVC5AO,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:21 PDT 2015,,,3EF8EXOTT2PZFX8JC7UEKH5MGR5J1L,Approved,,149,97% (146/151),97% (146/151),96% (132/137),,,37838,Ronen Marmorstein,University of Pennsylvania,upenn.edu,"Chemistry</li><li>Chemistry and Chemical Biology</li><li>Chemistry and Biochemistry</li><li>Chemistry </li><li>Chemical Biology</li><li>Chemistry (Chemical Physics)</li><li>Environmental Chemistry and Technology</li><li>Chemistry, Physical</li><li>Organic Chemistry</li><li>Chemistry, Biochemistry",Chemistry,1,,,1,1,http://www.med.upenn.edu/apps/faculty/index.php/g5455356/p20660,,,2015-10-21 17:30:29 UTC,1761038421000,21oct2015 09:25:46,21oct2015 09:28:15,1761042495000,1761067829000,,45,840,18.666666,25.071428,144
2131435,3ICOHX7ENC5OA83FBKALLCE0H2ZE07,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:46 PDT 2015,,,35DR22AR5EEWKKRNGFNYZJSYP9Y3XL,Approved,,201,97% (146/151),97% (146/151),96% (132/137),,,36731,Ashish Goel,University of Pennsylvania,upenn.edu,Computer Science</li><li>Computer and Information Science</li><li>Computer Science (Software Engineering)</li><li>Computer and Information Technology</li><li>Computer Science (Computer Networks)</li><li>Computer Science and Engineering</li><li>Computer Science and Linguistics</li><li>Computer Science (Intelligent Robotics)</li><li>Computer Science and Cognitive Science</li><li>Computer Science (Intelligent Robotics),Computer Sciences,1,,reference,1,5,https://statistics.wharton.upenn.edu/profile/27364/research/?pubFilter=bookChapter,,,,1761038446000,21oct2015 09:25:58,21oct2015 09:29:19,1761042559000,1761042271000,,45,840,18.666666,25.071428,144
2131435,3XEIP58NL0HZIZJXW0AH467686JZL7,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:51 PDT 2015,,,30IQTZXKAL003SSQXS5FXLURMXEX0K,Approved,,359,97% (146/151),97% (146/151),96% (132/137),,,37603,Minghong Ma,University of Pennsylvania,upenn.edu,Neuroscience</li><li>Neurobiology</li><li>Neuroscience and Cognitive Science</li><li>Neurobiology and Behavior</li><li>Computational Neuroscience</li><li>Cell and Neurobiology,Neuroscience and Neurobiology,1,,,1,1,http://www.med.upenn.edu/apps/faculty/index.php/g309/p42685,,,2015-10-21 17:35:25 UTC,1761038451000,21oct2015 09:26:59,21oct2015 09:32:58,1761042778000,1761068125000,,45,840,18.666666,25.071428,144
2131435,3BJKPTD2QC6EZL5BVSIV4UFOT2MRT9,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:49 PDT 2015,,,31IBVUNM9TTZW72L0VNIC7KACOUVFI,Approved,,108,97% (146/151),97% (146/151),96% (132/137),,,54073,Rick Church,University of California Santa Barbara,ucsb.edu,Geography</li><li>Geodetic Science and Surveying</li><li>Geodetic Science</li><li>Geography and Geographic Information Science,Geography,1,,,1,1,http://www.geog.ucsb.edu/~forest/RLC/,,,,1761038449000,21oct2015 09:25:39,21oct2015 09:27:27,1761042447000,1761041603000,,45,840,18.666666,25.071428,144
2131435,3UY4PIS8QRFSB31A02H4P4RJ0M61NM,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:09 PDT 2015,,,33CID57105N1KQAY2WKAOPXBI0NL3G,Approved,,242,97% (146/151),97% (146/151),96% (132/137),,,24099,Gary Mittelbach,Michigan State University,msu.edu,Animal Sciences</li><li>Animal Science</li><li>Zoology</li><li>Animal Biology</li><li>Fisheries and Wildlife</li><li>Animal Behavior</li><li>Aquatic and Fishery Sciences</li><li>Large Animal Clinical Sciences</li><li>Dairy Science</li><li>Fisheries,Animal Sciences,1,,,1,1,http://www.kbs.msu.edu/people/faculty/mittelbach/,,,2015-10-21 17:30:34 UTC,1761038469000,21oct2015 09:26:07,21oct2015 09:30:09,1761042609000,1761067834000,,45,840,18.666666,25.071428,144
2131435,3UOMW19E6D088H52CZA2CJAODYY5CR,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:08 PDT 2015,,,3TYCR1GOTDD25JHRN3FJSQ2QXVNLZE,Approved,,232,97% (146/151),97% (146/151),96% (132/137),,,43927,Robert M Straubinger,State University of New York Buffalo,buffalo.edu,"Pharmaceutical Sciences</li><li>Pharmacy</li><li>Industrial and Physical Pharmacy</li><li>Pharmaceutics</li><li>Pharmaceutical Economics and Policy</li><li>Social and Administrative Pharmacy</li><li>Pharmacy Practice</li><li>Social, Administrative and Clinical Pharmacy</li><li>Biopharmaceutical Sciences</li><li>Social and Administrative Sciences in Pharmacy",Pharmacy and Pharmaceutical Sciences,1,,,1,1,http://www.acsu.buffalo.edu/~rms/,,,2015-10-21 17:30:33 UTC,1761038468000,21oct2015 09:26:05,21oct2015 09:29:57,1761042597000,1761067833000,,45,840,18.666666,25.071428,144
2131435,3KLL7H3EGDVGNJVX4I6GR8133E4VHW,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:14 PDT 2015,,,3QHK8ZVMINC6NLEBHPZG68VN6S1BLY,Approved,,169,97% (146/151),97% (146/151),96% (132/137),,,62585,Yilmaz Kocer,University of Southern California,usc.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,1,,,1,1,http://dornsife.usc.edu/cf/faculty-and-staff/faculty.cfm?pid=1038280,,,,1761038474000,21oct2015 09:25:52,21oct2015 09:28:41,1761042521000,1761042546000,,45,840,18.666666,25.071428,144
2131435,31KPKEKW4A7Q35RV1T8VK48FE5N0BU,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:08 PDT 2015,,,3JW0YLFXRUAEMIOLGU2E2XPOE0OWWT,Approved,,136,97% (146/151),97% (146/151),96% (132/137),,,56867,Gustavo Pigino,University of Illinois Chicago,uic.edu,Cell and Molecular Biology</li><li>Cancer Biology</li><li>Cell and Developmental Biology</li><li>Cell Biology and Molecular Genetics</li><li>Cell Biology</li><li>Cellular and Molecular Biology</li><li>Cell and Molecular Physiology</li><li>Anatomy and Cell Biology</li><li>Developmental Biology</li><li>Cell Biology and Anatomy,Cell and Developmental Biology,1,,,1,1,http://www.uic.edu/depts/neurosci/faculty/profiles-support/pigino.html,,,,1761038468000,21oct2015 09:32:14,21oct2015 09:34:30,1761042870000,1761040141000,,45,840,18.666666,25.071428,144
2131435,3X55NP42EOAOORR23L8FHMBBYLL3PC,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:35 PDT 2015,,,3P1L2B7AD2JQ6F3KLU42CSVMDRKLOC,Approved,,140,97% (146/151),97% (146/151),96% (132/137),,,11325,Donald C Lo,Duke University,duke.edu,Neuroscience</li><li>Neurobiology</li><li>Neuroscience and Cognitive Science</li><li>Neurobiology and Behavior</li><li>Computational Neuroscience</li><li>Cell and Neurobiology,Neuroscience and Neurobiology,1,,,1,1,https://www.neuro.duke.edu/research/faculty-labs/lo-lab,,,2015-10-21 17:30:29 UTC,1761038435000,21oct2015 09:25:43,21oct2015 09:28:03,1761042483000,1761067829000,,45,840,18.666666,25.071428,144
2131435,3MA5N0ATTC5K4YWA0DE9Q20924AKWZ,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:21:16 PDT 2015,,,3HOSI13XH0IG46O3I4SYILBI04CDDS,Approved,,273,97% (146/151),97% (146/151),96% (132/137),,,17266,Audrey T Mccluskey,Indiana University Bloomington,indiana.edu,"Educational Policy and Administration</li><li>Education</li><li>Urban Education</li><li>Work and Human Resource Education</li><li>Educational Administration</li><li>K-12 Educational Administration</li><li>Education (Policy, Planning and Administration)</li><li>Youth Development and Agricultural Education</li><li>Work, Community and Family Education</li><li>Continuing and Vocational Ed-ED",Educational Administration and Supervision,1,,,1,1,http://www.indiana.edu/~afroamer/faculty_mccluskeya.html,,,,1761038476000,21oct2015 09:29:14,21oct2015 09:33:47,1761042827000,1761042553000,,45,840,18.666666,25.071428,144
2131435,3QGHA0EA0JUJBVSGU01GRZHJFA1BW6,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:56 PDT 2015,,,3QHK8ZVMINC6NLEBHPZG68VN6S0LB7,Approved,,349,97% (146/151),97% (146/151),96% (132/137),,,16643,Peter D Goldsmith,University of Illinois at Urbana-Champaign,illinois.edu,"Agricultural Economics</li><li>Agricultural and Resource Economics</li><li>Agricultural and Applied Economics</li><li>Agricultural, Food and Resource Economics</li><li>Agricultural, Environmental and Development Economics</li><li>Agricultural and Consumer Economics</li><li>Agricultural, Environmental and Developmental Economics",Agricultural and Resource Economics,1,,,1,1,http://web.extension.illinois.edu/state/staffdetail.cfm?StaffID=949,,,,1761038456000,21oct2015 09:26:28,21oct2015 09:32:17,1761042737000,1761042744000,,45,840,18.666666,25.071428,144
2131435,3NI0WFPPI9AKXTA052RN9OMN04B068,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:31 PDT 2015,,,3B837J3LDPQG75QQXVI7I9EMG8BSR5,Approved,,319,97% (146/151),97% (146/151),96% (132/137),,,57042,Lyn Ragsdale,University of Illinois Chicago,uic.edu,Political Science</li><li>Politics</li><li>Government and Politics</li><li>Government</li><li>International Relations</li><li>Political Economy and Public Policy</li><li>Political Science and International Affairs</li><li>Political Economy and Government</li><li>International Relations and Public Administration,Political Science,1,,,0,,,,,,1761038431000,21oct2015 09:26:18,21oct2015 09:31:37,1761042697000,1761042698000,,45,840,18.666666,25.071428,144
2131435,3E22YV8GG10VSVKCL4SUQ09H32BPND,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:26 PDT 2015,,,3CFVK00FWMF0H9XGLYI8VS9VSRQ6L8,Approved,,327,97% (146/151),97% (146/151),96% (132/137),,,62815,Brian A Nelson,University of Washington,washington.edu,Aerospace Engineering</li><li>Aeronautics and Astronautics</li><li>Aerospace Engineering and Mechanics</li><li>Aerospace Engineering (Astronautics)</li><li>Engineering Sciences (Engineering Physics)</li><li>Engineering Sciences (Aerospace Engineering)</li><li>Engineering Sciences </li><li>Aeronautical and Astronautical Engineering</li><li>Aviation Technology</li><li>Aeronautical Engineering,Aerospace Engineering,1,,,1,1,http://www.ee.washington.edu/faculty/nelson/,,,,1761038426000,21oct2015 09:26:21,21oct2015 09:31:48,1761042708000,1761041931000,,45,840,18.666666,25.071428,144
2131435,39O0SQZVJN1R1N84IPFUZYN645VR7X,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:32 PDT 2015,,,3L2IS5HSFBCB7KQ2TTWQOQR0087UNZ,Approved,,141,100% (6/6),100% (6/6),100% (6/6),,,32296,Jonathan Walley,New York University,nyu.edu,"Cinema-Television (Critical Studies)</li><li>Cinema Studies</li><li>Cinema-Television (Cinema Critical Studies)</li><li>Media, Culture and Communication</li><li>Visual Studies</li><li>Media, Technology and Society</li><li>Cinema and Media Studies</li><li>Screen Cultures</li><li>Film and Media Studies</li><li>Media Arts and Technology</li><li>Film Studies",Film and Media Studies,1,,,0,,,,,,1761038432000,21oct2015 09:24:27,21oct2015 09:26:48,1761042408000,1761041413000,,6,540,90,5.1999998,145
2131435,33N1S8XHHMFMSSFT3QSYKRYSA0DZ10,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:56 PDT 2015,,,3QHK8ZVMINC6NLEBHPZG68VN6SZLB6,Approved,,65,100% (6/6),100% (6/6),100% (6/6),,,20867,Sheila Goins,University of Iowa,uiowa.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",1,,,1,4,http://www.healthcare.uiowa.edu/publications/vpmavoice/2013/VPMAVoice4-1.pdf,,,,1761038456000,21oct2015 09:22:52,21oct2015 09:23:57,1761042237000,1761040144000,,6,540,90,5.1999998,145
2131603,307FVKVSYR9K0H667DJHR5CWCRG74Z,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:42 PDT 2015,,,3Z4AIRP3C770AHD8TB9FBQD1RPTX1W,Approved,,21,100% (19/19),100% (19/19),100% (19/19),,,4849,Marcin Majda,University of California Berkeley,berkeley.edu,"Chemistry</li><li>Chemistry and Chemical Biology</li><li>Chemistry and Biochemistry</li><li>Chemistry </li><li>Chemical Biology</li><li>Chemistry (Chemical Physics)</li><li>Environmental Chemistry and Technology</li><li>Chemistry, Physical</li><li>Organic Chemistry</li><li>Chemistry, Biochemistry",Chemistry,,http://chemistry.berkeley.edu/faculty/chem/majda,,,,,1,,,1761045102000,21oct2015 11:15:06,21oct2015 11:15:27,1761048927000,1761045654000,,12,500,41.666668,5.184,145
2131435,3I6NF2WGIGQLPTL7EL6L2AV3BQPG5B,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:26 PDT 2015,,,3X1FV8S5JYL5A7YGBFT0USKMD3TVGG,Approved,,124,100% (6/6),100% (6/6),100% (6/6),,,32867,Nikhil Padmanabhan,New York University,nyu.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,1,,,1,4,http://physics.nyu.edu/events.php?EventsPage=archive&EventType=colloquia&Year=2009,,,,1761038426000,21oct2015 09:20:48,21oct2015 09:22:52,1761042172000,1761042270000,,6,540,90,5.1999998,145
2131603,3CKVGCS3PGZPKR8XCFUQATIFITCS0Q,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:04 PDT 2015,,,39KFRKBFIOPA6EAJ49TS60XIM6YYOR,Approved,,28,100% (19/19),100% (19/19),100% (19/19),,,47388,Raphael Nemenoff,University of Colorado Boulder,colorado.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,,http://ecee.colorado.edu/~piestun/Home.htm,,,,,1,,,1761045064000,21oct2015 11:16:26,21oct2015 11:16:54,1761049014000,1761045875000,,12,500,41.666668,5.184,145
2131603,3OID399FXG1AF645I7IMI1JJNSRDFL,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:16 PDT 2015,,,3X3OR7WPZ0UNLNG4EDF6F65MYMQL8J,Approved,,74,100% (19/19),100% (19/19),100% (19/19),,,16958,Tai C Chiang,University of Illinois at Urbana-Champaign,illinois.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,,http://physics.illinois.edu/people/profile.asp?tcchiang,,,,,1,,,1761045076000,21oct2015 11:17:09,21oct2015 11:18:23,1761049103000,1761046639000,,12,500,41.666668,5.184,145
